31_37_45_29,0.9420727782
29_13_45_31_76,0.9153538240
31_13_29_76,0.9153538240
29_13_31_76,0.9153538240
29_37_45_31,0.9153538240
31_26_45_29,0.8802400985
31_76_29_76,0.8764649351
29_76_31_76,0.8764649351
31_37_29_76,0.8289862285
29_37_45_31_76,0.8081561631
31_49_29_76,0.7994824101
365_31_13_29,0.7955805858
31_470_29_76,0.7871425003
881_45_31_76,0.7871425003
29_76_551_31,0.7871425003
492_13_45_29,0.7871425003
492_13_45_31,0.7871425003
881_45_29_76,0.7871425003
31_6_29_76,0.7871425003
31_547_29_76,0.7871425003
29_470_31_76,0.7871425003
29_555_31_76,0.7871425003
76_555_13_45_29,0.7871425003
6_13_31_76,0.7871425003
547_13_31_76,0.7871425003
12_13_29_76,0.7871425003
664_13_31_76,0.7871425003
547_13_29_76,0.7871425003
491_37_45_29,0.7871425003
31_76_29_470,0.7871425003
29_547_31_76,0.7871425003
1002_13_45_416,0.7778235460
2028_29_26_4337,0.7768235460
3448_3449_12770,0.7748235460
7209_8359_2363,0.7748235460
6638_2013,0.7748235460
6612_2592,0.7748235460
3474_3584,0.7748235460
2028_8413_4075_26_4337,0.7748235460
3554_3489_3551,0.7748235460
3367_3275,0.7748235460
839_17315,0.7748235460
7430_2363,0.7748235460
607_2604,0.7748235460
11429_3857,0.7748235460
1189_3260,0.7748235460
21_6848,0.7748235460
9985_1599,0.7748235460
1070_1391,0.7748235460
1807_39808,0.7748235460
5180_1906,0.7748235460
8413_4075,0.7748235460
8359_2363,0.7748235460
496_111,0.7748235460
664_13_29_31,0.7727634559
664_31_13_29,0.7727634559
31_26_29_470,0.7727634559
13_45_31_29_76,0.7688616315
13_29_0_31_76,0.7688616315
0_31_76_29,0.7688616315
0_29_76_31,0.7688616315
41_29_76_31,0.7688616315
13_29_76_31_76,0.7688616315
13_29_31_76,0.7688616315
29_76_45_31,0.7620370934
31_76_26_45,0.7615807245
31_664_29_76,0.7614235460
664_13_29_76,0.7614235460
29_664_31_76,0.7614235460
31_76_6_13_29_76,0.7614235460
664_13_45_29_76,0.7614235460
664_13_45_31_76,0.7614235460
2363_13_45_29_76,0.7614235460
2503_13_29_31,0.7614235460
2503_13_29_76,0.7614235460
29_6_31_76,0.7614235460
2086_365_31_7210_29,0.7521045918
2086_365_29_7210_31,0.7521045918
31_76_551_664_13_29,0.7511425003
31_76_555_13_29,0.7511425003
12_26_6_13_29,0.7511425003
555_13_45_31,0.7511425003
555_13_45_29,0.7511425003
2363_13_45_29,0.7511425003
31_76_555_13_29_76,0.7511425003
29_76_555_13_31,0.7511425003
31_76_12_13_29,0.7511425003
664_26_6_13_31,0.7511425003
664_26_6_13_29,0.7511425003
29_76_547_13_31,0.7511425003
12_26_6_13_31,0.7511425003
2087_13_45_31,0.7511425003
29_111_37_31,0.7511425003
547_13_45_31,0.7511425003
31_76_45_555_13_29,0.7511425003
31_76_551_6_13_29,0.7511425003
31_76_6_13_29,0.7511425003
31_76_547_13_29,0.7511425003
29_76_6_13_31,0.7511425003
31_111_37_29,0.7511425003
2087_13_45_29,0.7511425003
398_255,0.7491045918
12770_1227_3277,0.7491045918
8101_69270,0.7491045918
7_13333,0.7491045918
7_2287,0.7491045918
581_7981,0.7491045918
29_272_13_31,0.7457647225
29_2453_664_31,0.7428235460
31_2453_664_29,0.7428235460
29_111_13_21_26_418_6848_37_31,0.7418235460
31_111_13_21_26_418_6848_37_29,0.7418235460
3467_1044_3708,0.7398235460
3280_1044_3281,0.7398235460
1189_3260_3261,0.7398235460
3360_3458,0.7398235460
111_13_21_26_418_19771,0.7398235460
1227_3277_3280_1044_3281,0.7398235460
29_405_7430_2363,0.7398235460
8413_4075_26_31,0.7398235460
607_2604_26_31,0.7398235460
607_2604_26_29,0.7398235460
133_6554_2044,0.7398235460
3305_3306,0.7398235460
3448_3449,0.7398235460
1227_3277,0.7398235460
1807_39106,0.7398235460
3464_3465,0.7398235460
14059_13709,0.7398235460
3360_3466,0.7398235460
3260_3261,0.7398235460
111_13_21_26_418_9481,0.7398235460
111_13_21_26_418_6848,0.7398235460
46_47_48_7277_532,0.7398235460
405_7430_2363_31,0.7398235460
11510_35248,0.7398235460
14059_13390,0.7398235460
3555_3556,0.7398235460
31_13_29_26,0.7360970644
31_76_664_13_45_29,0.7347634559
31_76_45_664_13_29,0.7347634559
26_31_13_29,0.7347479060
13_29_0_31,0.7347479060
0_29_13_31,0.7347479060
0_31_13_29,0.7347479060
13_45_31_76_29_76,0.7299727426
13_45_29_31_76,0.7299727426
13_45_29_76,0.7299727426
13_45_29_76_31_76,0.7299727426
13_45_31_76,0.7299727426
7210_13_45_31_76_29,0.7254235460
7210_13_45_29_31,0.7254235460
664_13_45_29,0.7254235460
664_13_45_31,0.7254235460
7210_13_45_29_76_31,0.7254235460
7210_13_45_31_29,0.7254235460
31_76_664_13_29,0.7254235460
6_13_29_0_31,0.7254235460
29_76_664_13_31,0.7254235460
29_365_31,0.7247612314
76_45_31,0.7247612314
29_145_31,0.7247612314
31_145_29,0.7247612314
31_26_29_470_2253,0.7200457682
8359_2363_13_45_31,0.7190457682
8359_2363_13_45_29,0.7190457682
14599_13_45_29,0.7190457682
1062_31_1062_45_416,0.7161045918
1062_29_1062_45_416,0.7161045918
7_1044_31_73,0.7141045918
9857_13_3918_31_2965_133_6554_2044,0.7141045918
1062_31_1062_45_416_1837,0.7141045918
7_1044_31_2161,0.7141045918
3841_377_31_76,0.7141045918
3841_377_31,0.7141045918
9857_13_31_2965_133_6554_2044,0.7141045918
1062_29_1062_45_416_1837,0.7141045918
76_45_29,0.6980422771
13_31_0_29,0.6958590172
29_13_45_111,0.6888806717
29_76_105_491,0.6856430681
31_76_45_555,0.6856430681
491_37_31_76,0.6856430681
31_76_105_491,0.6856430681
555_13_31_76,0.6856430681
555_13_29_76,0.6841425003
29_76_31_0,0.6826914450
29_37_31_41,0.6812719526
133_398,0.6769018916
1911_2139,0.6769018916
1911_2730,0.6769018916
3467_1044,0.6769018916
256_88,0.6769018916
133_6554,0.6769018916
7236_623,0.6769018916
1599_2852,0.6769018916
2852_613,0.6769018916
31_13_45_29,0.6659285516
29_13_45_31,0.6659285516
29_26_45_31,0.6659285516
31_26_29,0.6659285516
31_0_31,0.6659285516
31_0_29,0.6659285516
31_41_29,0.6659285516
29_0_29,0.6659285516
31_13_29,0.6659285516
29_76_31,0.6659285516
29_26_31,0.6659285516
31_76_29,0.6659285516
365_45_31_76,0.6658791066
26_29_470_31,0.6658791066
13_31_470_29,0.6658791066
26_31_470_29,0.6658791066
31_76_29_0,0.6658025561
13_31_29_76,0.6652886918
13_31_0_29_76,0.6652886918
2363_13_45_31,0.6651617174
6_13_29_31,0.6651617174
491_37_45_31,0.6619241138
7210_13_45_29_76,0.6584235460
6_13_29_76,0.6584235460
7210_13_45_31_76,0.6584235460
0_31_76_551_6,0.6535391967
26_12_13_29,0.6535391967
37_29_470_31,0.6535391967
22_664_13_29,0.6535391967
365_31_664_29,0.6535391967
365_29_547_31,0.6535391967
551_31_6_29,0.6535391967
37_31_470_29,0.6535391967
551_29_6_31,0.6535391967
551_29_664_31,0.6535391967
22_664_13_31,0.6535391967
365_29_555_31,0.6535391967
61_31_470_29,0.6535391967
365_31_547_29,0.6535391967
145_45_29_76,0.6535391967
87_29_470_31,0.6535391967
87_45_31_76,0.6535391967
13_29_555_31,0.6535391967
61_29_470_31,0.6535391967
26_547_13_29,0.6535391967
551_664_13_31,0.6535391967
551_664_13_29,0.6535391967
49_45_31_76,0.6535391967
749_1281,0.6531829374
2138_12660,0.6531829374
7_1044,0.6531829374
418_2027,0.6531829374
2327_2434,0.6531829374
551_29_2503_31,0.6498503078
29_49_31,0.6484524594
551_664_26_6,0.6459091314
31_76_45_29,0.6449543795
37_45_31_76,0.6391601523
111_13_21_26_418_6848_37_29,0.6388235460
2086_365_29_7210,0.6388235460
2086_365_31_7210,0.6388235460
76_45_555_13,0.6354805120
555_13_29_0,0.6354805120
29_76_105_551,0.6354805120
664_13_31_0,0.6354805120
664_13_29_0,0.6354805120
547_13_29_0,0.6354805120
29_76_45_551,0.6354805120
547_13_31_0,0.6354805120
31_76_105_551,0.6354805120
664_13_29_87,0.6354805120
45_29_31_76,0.6311749664
26_6_13_31,0.6278202425
0_29_6_31,0.6278202425
26_6_13_29,0.6278202425
26_29_7277_31,0.6278202425
37_45_29_76,0.6278202425
76_551_6_13,0.6271615577
45_31_111_13_21,0.6259313536
21_26_418_6848_37,0.6241615577
45_29_111_13_21,0.6241313536
29_37_31_76,0.6227005095
7210_13_45_29,0.6224235460
7210_13_45_31,0.6224235460
551_2503_13_29,0.6211901771
29_37_31,0.6197612314
231_105_398_637,0.6191901771
29_7277_31_26,0.6185916231
2211_365_31_26,0.6185916231
76_31_76,0.6175635706
45_2804_13_31,0.6175391967
551_6_13_31,0.6175391967
551_6_13_29,0.6175391967
158_22_29_76,0.6138503078
2211_365_29_26,0.6132138453
13_45_46_47,0.6119091314
0_31_470_5334_1316_29,0.6109091314
365_8413_4075_26_29,0.6109091314
0_29_470_5334_1316_31,0.6109091314
365_2028_8413_4075,0.6099091314
283_13_496_37,0.6072726688
532_3279,0.6053420645
29_76_12_13,0.6034805120
31_76_12_26,0.6034805120
31_76_555_13,0.6034805120
31_76_105_491_13,0.6034805120
31_76_491_13,0.6034805120
31_76_555_26,0.6034805120
31_76_6_13,0.6034805120
31_76_12_13,0.6034805120
31_76_664_13,0.6034805120
31_76_555_13_45,0.6034805120
31_76_492_13_45,0.6034805120
29_76_12_26,0.6034805120
29_76_491_13,0.6034805120
29_76_6_13,0.6034805120
555_26_6_13,0.5951615577
29_111_13_21_26_418_6848_37,0.5941615577
2363_2187_13_45,0.5941615577
491_13_496_37,0.5941615577
491_13_9313_26,0.5941615577
3271_45_3491_145,0.5921615577
45_31_111_37_29,0.5918202425
45_29_111_37_31,0.5918202425
45_9857_13_31,0.5918202425
29_31_76,0.5876475059
29_470_31_111,0.5873812395
29_76_664_13,0.5865916231
29_13_45_31_111_13,0.5865916231
365_2028_29_26_4337,0.5851901771
365_2028_31_26_4337,0.5851901771
68_2086_365_29_7210,0.5851901771
13_45_7_1044,0.5851901771
68_2086_365_31_7210,0.5851901771
365_2028_8413_4075_26_4337,0.5841901771
365_2028_8413,0.5841901771
76_29_76,0.5830597522
29_76_26_45,0.5818963370
1002_13_45_2501,0.5809018916
31_76_45,0.5791580666
31_76_26,0.5791580666
29_76_26,0.5791580666
29_76_45,0.5791580666
31_76_0,0.5791580666
31_76_13,0.5791580666
7209_7210,0.5789018916
31_0_29_76,0.5785082911
29_0_31_76,0.5785082911
12_13_29,0.5776610188
555_29_76,0.5776610188
31_76_555,0.5776610188
31_76_664,0.5776610188
31_6_29,0.5776610188
29_76_547,0.5776610188
6_31_76,0.5776610188
31_491_29,0.5776610188
664_29_76,0.5776610188
547_29_76,0.5776610188
492_13_29,0.5776610188
12_13_31,0.5776610188
555_31_76,0.5776610188
6_13_31,0.5776610188
76_29_470,0.5776610188
491_31_76,0.5776610188
52_29_76,0.5776610188
547_31_76,0.5776610188
12_31_76,0.5776610188
29_491_31,0.5776610188
6_29_76,0.5776610188
664_31_470,0.5776610188
664_31_76,0.5776610188
664_13_31,0.5776610188
29_6_31,0.5776610188
31_76_491,0.5776610188
31_76_6,0.5776610188
29_76_664,0.5776610188
29_76_491,0.5776610188
2363_29_76,0.5776610188
2138_1911_2139_13_45,0.5772726688
492_2363_13_45,0.5772726688
26_45_31_76,0.5757574494
1956_2820_87_45,0.5752726688
491_37_29,0.5732832410
31_3150_29,0.5732832410
491_37_31,0.5732832410
111_37_31,0.5732832410
29_3150_31,0.5732832410
29_470_664,0.5732832410
2730_13_31,0.5722832410
111_37_29,0.5722832410
2163_13_29,0.5722832410
31_8359_2363_29,0.5713420645
29_7430_2363_31,0.5713420645
555_26_12,0.5713420645
492_2363_31,0.5713420645
491_13_418,0.5713420645
2211_365_31,0.5713420645
637_365_31,0.5713420645
637_365_29,0.5713420645
29_470_2138,0.5713420645
111_13_21,0.5713420645
29_8359_2363_31,0.5713420645
2730_13_29,0.5713420645
747_118_31,0.5713420645
4075_26_31,0.5713420645
4075_26_29,0.5713420645
2253_13_29,0.5713420645
253_37_29,0.5713420645
31_26_1796,0.5713420645
1701_31_76,0.5713420645
2604_26_31,0.5713420645
2211_365_29,0.5713420645
2604_26_29,0.5713420645
29_470_6,0.5713420645
6_26_12,0.5713420645
29_9192_31,0.5713420645
2290_664_31,0.5713420645
9857_13_31_2965_133_6554,0.5703420645
47_48_7277_532,0.5703420645
491_13_496,0.5703420645
14179_365_14180,0.5703420645
8413_4075_26_4337,0.5703420645
2211_365_8413,0.5703420645
111_13_496,0.5703420645
3489_3551,0.5703420645
3285_3286,0.5703420645
29_405_7430,0.5703420645
1227_3421,0.5703420645
45_6_13_29,0.5699074335
26_555_13_29,0.5699074335
0_52_31_76,0.5699074335
31_470_29_111,0.5656622853
0_31_76_547,0.5650128640
0_31_76_555,0.5650128640
0_29_76_547,0.5650128640
151_664_13_29,0.5632128640
29_13_31,0.5619285516
29_0_31,0.5619285516
31_29_76,0.5619285516
31_76_551_6_13,0.5596435200
1956_2820,0.5579211088
29_13_31_26,0.5574126769
398_637,0.5551829374
45_31_41_45,0.5536887189
45_29_41_45,0.5536887189
45_29_76,0.5525500847
26_29_76,0.5525500847
13_31_76,0.5525500847
0_31_76,0.5525500847
0_29_76,0.5525500847
45_31_76,0.5525500847
13_29_76,0.5525500847
26_31_76,0.5525500847
29_664_31,0.5519420645
29_2503_31,0.5519420645
7210_31_76,0.5519420645
29_7210_31,0.5519420645
31_664_29,0.5519420645
31_7210_29,0.5519420645
31_76_12,0.5519420645
7210_29_76,0.5519420645
365_29_76_105,0.5508772084
0_31_76_551,0.5508772084
365_31_76_105,0.5508772084
37_29_76_26,0.5508772084
37_31_76_26,0.5508772084
31_76_45_551,0.5486934981
76_1002_13_45,0.5486934981
76_45_547,0.5475642867
29_7277_31,0.5465642867
2139_13_29,0.5465642867
2503_31_76,0.5465642867
2820_87_45_7_1044_31,0.5456231103
7210_29_2086,0.5456231103
1138_365_45_7_1044_31,0.5456231103
111_13_21_26_418,0.5456231103
1062_45_416,0.5456231103
7210_31_2086,0.5456231103
496_37_29,0.5456231103
496_37_31,0.5456231103
29_26_14059,0.5456231103
7277_13_29,0.5456231103
31_26_14059,0.5456231103
29_470_2253,0.5456231103
70199_31_76,0.5456231103
34062_31_76,0.5456231103
3918_31_76,0.5456231103
39609_34329,0.5446231103
1062_3698_13_8836_1287_14370_111_25534_3574_10278,0.5446231103
29981_7222_49_2503_13_300_2327_2434,0.5446231103
9857_13_3918_31_2965_133_6554,0.5446231103
7222_49_2503_13_300_2327_2434,0.5446231103
8836_1287_14370_111_25534_3574,0.5446231103
7_1044_31_2168,0.5446231103
2503_13_300_2327,0.5446231103
9857_13_3918,0.5446231103
2028_26_1911,0.5446231103
1044_31_2161,0.5446231103
1044_31_73,0.5446231103
1278_3918_31,0.5446231103
365_31_76_45,0.5443282294
6_13_31_0,0.5437546311
6_13_29_26,0.5437546311
31_49_29,0.5434524594
45_31_29_76,0.5426437239
26_29_13_31,0.5426437239
13_45_7_1044_31,0.5424995904
0_31_76_12,0.5412939097
2199_158,0.5409523216
45_31_41_46,0.5369074335
1062_31_1062_45,0.5354356768
1062_29_1062_45,0.5354356768
1124_118_45_29_2122,0.5345681416
164_3271,0.5345527332
0_93_164_3271,0.5325681416
31_470_29_111_13,0.5306435200
29_470_31_111_13,0.5306435200
13_45_29_31,0.5214363592
13_31_29,0.5214363592
13_45_31_29,0.5214363592
13_29_31,0.5214363592
0_29_76_547_13,0.5188772084
0_31_76_6_13,0.5188772084
13_45_29_41,0.5187998300
26_29_13_45,0.5187998300
0_0_0_0_0_0_0_0,0.5130379252
0_0_0_0_0_0,0.5130379252
61_31_76_45,0.5127427682
26_418_6848_37,0.5122471431
31_76_45_555_13,0.5114805120
31_76_551_664_13,0.5114805120
31_76_547_13,0.5114805120
31_76_492_13,0.5114805120
1002_13_45_218,0.5089316791
1124_118_45_31_2122,0.5088491874
26_29_76_45,0.5080627814
26_31_76_45,0.5080627814
664_26_6_13,0.5079027342
152_365_31_76,0.5052402250
1138_365_45_31,0.5032402250
52_31_76_133,0.5032402250
664_13_45_81,0.5032402250
31_76_41,0.5028492947
2028_31_26_4337,0.5022402250
2820_87_45_31,0.5022402250
76_84_43_643,0.5022402250
31_111_13_21_26_418_6848_37,0.5021615577
0_31_76_547_13,0.5019883195
45_31_283_13,0.5019883195
45_29_111_13,0.5019883195
45_29_283_13,0.5019883195
29_470_31_26,0.5009530278
76_664_13_29,0.5006972426
46_47_48,0.5002402250
2309_496_111,0.5002402250
1025_4935,0.5002402250
592_593,0.5002402250
4274_11562,0.5002402250
11375_4985,0.5002402250
1816_492,0.5002402250
2189_1278,0.5002402250
7926_7590,0.5002402250
2242_1057,0.5002402250
2138_1911,0.5002402250
2641_3224,0.5002402250
1138_365_45_7,0.5002402250
2028_8413_4075,0.5002402250
46_47_2743,0.5002402250
46_47_2605,0.5002402250
3300_377_2116,0.5002402250
1633_2189_1278,0.5002402250
5881_33158_23651,0.5002402250
3833_4985,0.5002402250
2363_2187,0.5002402250
1470_3511,0.5002402250
1970_1971,0.5002402250
14300_2849,0.5002402250
932_111,0.5002402250
908_3288,0.5002402250
652_4846,0.5002402250
421_267,0.5002402250
7_2301,0.5002402250
7215_7216,0.5002402250
577_1285,0.5002402250
21_5059,0.5002402250
7291_59,0.5002402250
81_10029,0.5002402250
5345_2409,0.5002402250
2289_2287,0.5002402250
3589_3590,0.5002402250
3860_6159,0.5002402250
1220_75,0.5002402250
1796_7647,0.5002402250
260_75,0.5002402250
896_3423,0.5002402250
1796_19937,0.5002402250
1796_39543,0.5002402250
1807_41066,0.5002402250
2569_5165,0.5002402250
1313_7770,0.5002402250
517_6848,0.5002402250
435_34106,0.5002402250
517_5059,0.5002402250
2462_1523,0.5002402250
1841_1854,0.5002402250
642_580,0.5002402250
517_590,0.5002402250
1313_9275,0.5002402250
484_1881,0.5002402250
1370_461,0.5002402250
7608_2163,0.5002402250
2087_2860,0.5002402250
2087_1278,0.5002402250
1628_1370,0.5002402250
1702_5053,0.5002402250
2357_62377,0.5002402250
3000_3001,0.5002402250
3002_1599,0.5002402250
33158_23651,0.5002402250
13744_614,0.5002402250
2881_851,0.5002402250
10334_13089,0.5002402250
6449_1144,0.5002402250
1871_1866,0.5002402250
607_13138,0.5002402250
12403_4955,0.5002402250
634_417,0.5002402250
634_5386,0.5002402250
46_47,0.5002402250
8359_10208,0.5002402250
11257_8359,0.5002402250
887_1023,0.5002402250
848_8773,0.5002402250
848_10481,0.5002402250
2852_2860,0.5002402250
5334_1316,0.5002402250
496_2310,0.5002402250
2309_172,0.5002402250
3681_16564,0.5002402250
3681_16505,0.5002402250
1099_6948,0.5002402250
435_34069,0.5002402250
46_311,0.5002402250
93_164_3271,0.4985681416
365_2028_31_26,0.4982994306
365_2028_29_26,0.4982994306
13_29_26_45,0.4975406158
31_76_664_13_45,0.4945916231
31_76_45_664_13,0.4945916231
26_664_13_29,0.4942520081
45_555_13_29,0.4942520081
26_29_6_31,0.4942520081
29_555_31_26,0.4926131179
664_13_29_41,0.4926131179
0_0_0_0,0.4917787110
41_31_76,0.4862413128
31_41_46_47,0.4862402250
2138_1911_2139_13_29,0.4852402250
2138_1911_2139_13_31,0.4852402250
664_26_2138_1911,0.4852402250
1956_2820_87,0.4832726688
3300_377_2116_3301,0.4832402250
491_13_498_8773,0.4832402250
12_26_2138_1911,0.4832402250
2138_9432_2139,0.4832402250
2642_194_2643,0.4832402250
2163_13_15497,0.4832402250
1976_1887,0.4832402250
1961_1962,0.4832402250
3631_1989,0.4832402250
3289_3290,0.4832402250
21347_7024,0.4832402250
3605_3606,0.4832402250
2126_4748,0.4832402250
2970_6093,0.4832402250
2881_2906,0.4832402250
2884_2885,0.4832402250
12_26_2138_1911_2139,0.4832402250
3280_1044_3281_3368_3369,0.4832402250
8413_4075_26_29,0.4832402250
634_5386_417,0.4832402250
421_6107_7908,0.4832402250
7277_532_7278,0.4832402250
576_2852_2853,0.4832402250
577_1285_14737,0.4832402250
1970_1971_1972,0.4832402250
7567_334_1974,0.4832402250
470_5334_1316,0.4832402250
2138_2209_2139,0.4832402250
3575_3576,0.4832402250
3308_3309,0.4832402250
3302_3290,0.4832402250
5881_33158,0.4832402250
3846_3944,0.4832402250
81_82,0.4832402250
3427_3428,0.4832402250
2108_2109,0.4832402250
2779_2796,0.4832402250
3497_3466,0.4832402250
3258_3259,0.4832402250
3592_9578,0.4832402250
4989_590,0.4832402250
3592_3593,0.4832402250
14316_30259,0.4832402250
3608_3609,0.4832402250
35423_35424,0.4832402250
2871_2910,0.4832402250
2825_1909,0.4832402250
634_644,0.4832402250
3501_1576,0.4832402250
10647_11609,0.4832402250
2642_194,0.4832402250
20306_33330_5881_33158_23651_58435,0.4832402250
1911_663_664,0.4832402250
421_663_664,0.4832402250
3461_484_3259,0.4832402250
2138_7172_2139,0.4832402250
3519_3594,0.4832402250
81_7345,0.4832402250
3804_3805,0.4832402250
3260_4198,0.4832402250
3686_1585,0.4832402250
13_29_76_233,0.4813811007
365_29_664_31,0.4813811007
0_31_76_6,0.4813811007
0_31_76_664,0.4813811007
0_29_76_664,0.4813811007
37_45_29_111,0.4813811007
